ID,title,description,streetaddress,city,state,amenityfeatures,type,unclearaddress,notes,dateadded,lastmodified
715,Patsy's Club,,766 E. 25th St.,Hilaleah,FL,"""(G) - Girls, but seldom exclusively""",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
716,Quarter orse,,507 St. Louis St. ,New Orleans,LA,"""(G) - Girls, but seldom exclusively""",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
717,Odds & Ends ,(Oakland Park),3148 N.E. 12 Ave.,Ft. Lauderdale,FL,"""(G) - Girls, but seldom exclusively"",(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
718,Grog,,718 N. Rampart St.,New Orleans,LA,"""(G) - Girls, but seldom exclusively"",(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
719,Back Room,(Is in the back room),800 N. Federal Hwy. ,Hallandale,FL,"""(G) - Girls, but seldom exclusively"",(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
720,Miss Kay's & Maria's ,(behind 'Wild Bill's),323 - 23rd St. ,Miami Beach,FL,"""(G) - Girls, but seldom exclusively"",(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
721,Ted's Place ,,6120 Lillian Hwy.,Pensacola,FL,"""(G) - Girls, but seldom exclusively"",""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
722,Anita's ,,514 Ursulines,New Orleans,LA,"""(G) - Girls, but seldom exclusively"",""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
723,Caverns,(Best Late *),801 Bourbon St.,New Orleans,LA,"(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(B) - Blacks frequent,""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers"",(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
724,Pete's '800',,900 Bourbon St. ,New Orleans,LA,"(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
725,State Bar,,5 South Garden Avenue,Clearwater,FL,(M) - Mixed or partially straight,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
726,St. Nicholas Lounge,,3116 Atlantic Blvd.,Jacksonville,FL,(M) - Mixed or partially straight,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
727,Trader Jon's,(May be closing in '74),511 N. Pelafox,Pensacola,FL,(M) - Mixed or partially straight,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
728,Tradewinds,,124 Charlotte,St. Augustine,FL,(M) - Mixed or partially straight,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
729,Back Door,(weekends - use rear door) (Madeira Beach),14601 Gulf Blvd,St. Petersburg,FL,(M) - Mixed or partially straight,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
730,Golden Anchor ,,110 E. Waters Ave.,Tampa,FL,(M) - Mixed or partially straight,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
731,Abbey,,1123 Decatur St.,New Orleans,LA,(M) - Mixed or partially straight,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
732,Ched's ,,4139 St. Charles Ave.,New Orleans,LA,(M) - Mixed or partially straight,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
733,Unisex,(Nude go-go boys and girls - touristy),520 Bourbon St.,New Orleans,LA,(M) - Mixed or partially straight,Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
736,Cucujo's,($1.00 cover weekends),1725 W. Kennedy Blvd.,Tampa,FL,"(M) - Mixed or partially straight,""(G) - Girls, but seldom exclusively"",(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
738,Country Store,(Coconut Grove),2880 Florida Ave.,Miami,FL,"(M) - Mixed or partially straight,(PE) - Pretty elegant - jacket & tie may be required",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
739,Lancer's ,,7726 Hampton,Norfolk,VA,"(M) - Mixed or partially straight,""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
740,My-O-My Club,(Touristy),940 Conti St.,New Orleans,LA,"(M) - Mixed or partially straight,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
741,Red Garter,,271 S. Colfax,Pensacola,FL,"(M) - Mixed or partially straight,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(D) - Dancing,(B) - Blacks frequent,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
742,Hababa's ,,931 W. Grace St.,Richmond,VA,"(M) - Mixed or partially straight,(YC) - Young and/or collegiate types",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
743,Fleur de Lis,,728 Austin Pl.,Shreveport,LA,"(P) - Private club - Inquire locally to admission,(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,""(G) - Girls, but seldom exclusively"",(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
744,809 Club,(St. Petersburg Beach),809 Gulf Blvd.,St. Petersburg,FL,"(P) - Private club - Inquire locally to admission,(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
745,Four-O-Nine Club,(Fri. & Sat. only),409 W. Broad St.,Richmond,VA,"(P) - Private club - Inquire locally to admission,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
746,Palace Club,(Open Wed. through Sat. after hours - BYOB),1000 Humphries,Orlando,FL,"(P) - Private club - Inquire locally to admission,(YC) - Young and/or collegiate types,(D) - Dancing,""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers"",""(G) - Girls, but seldom exclusively"",(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
747,Carnival ,(Latins),137 N.E. 3rd Ave.,Miami,FL,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
748,Annex,,60 N. Orange Ave.,Orlando,FL,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
749,Gene's Hide-a-way,,608 Iberville,New Orleans,LA,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
750,Society's Page,('Mom's'),819 St. Louis St.,New Orleans,LA,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
751,Wanda's,,704 Iberville,New Orleans,LA,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
753,Mermaid,(Back Room at Vic's) - use side door - open 'till 5a.m.),101 N.E. 2nd Ave.,Miami,FL,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers"",(*) - Very popular,(M) - Mixed or partially straight",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
754,Ohio Bar,,102 Polk,Tampa,FL,"""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers"",(M) - Mixed or partially straight",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
757,Dial Tone,,Richmond Shopping Center 3526 W. Cary,Richmond,VA,"(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
758,Keith's Cruise Room ,(go-go boys) (Old Dixie Hwy.),813 S.E. 1st Ave. ,Hallandale,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
759,Brothers,,484 May St.,Jacksonville,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
761,Dock,,111 Riverside Mall,Baton Rouge,LA,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
762,Hi Camp,,415 market,Shreveport,LA,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
763,Mickey's,,135 Brooke Ave.,Norfolk,VA,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
765,Hollywood Lounge,,415 Main,Daytona Beach,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
766,French Quarter,,527 Main St.,Jacksonville,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
767,Top of the Tides ,(Upstairs),411 N. 1st St.,Jacksonville Beach,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
768,Cactus Room,,121 N. Bumby,Orlando,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
769,Diamond Head Lounge,,134 Magnolia ,Orlando,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
770,Sand Box ,,1002 S. Osprey,Sarasota,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
771,Carousel ,(Disco) ($1.50 minimum),1806 W. Platt,Tampa,FL,"(YC) - Young and/or collegiate types,(HIP) - Heads frequent,""(G) - Girls, but seldom exclusively"",(B) - Blacks frequent,(*) - Very popular,(D) - Dancing",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
772,Bachelors II,,2847 S.W. Coral Way,Miami,FL,"(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
773,C'Est la Guerre,(May be closing),206 E. Vermilion ,Lafayette,LA,"(YC) - Young and/or collegiate types,(S) - Shows . . . impersonators or record pantomime acts . . . often touristy",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
774,Rene's,(Disco) ($1.50 minimum weekends),2605 W. Kennedy,Tampa,FL,"(YC) - Young and/or collegiate types,(W) - Western or coyboy types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/17/2019 9:53am,12/17/2019 9:53am
775,Le Club Menage,(Disco) (Newest 'super bar' also has a (R)(H) & bath. good weekends),8000 N.E. Biscayne Blvd.,Miami,FL,"(P) - Private club - Inquire locally to admission,(D) - Dancing,(YC) - Young and/or collegiate types,(E) - Entertainment,""(H) - Hotel, motel, or other overnight accomodations"",(*) - Very popular","Bars/Clubs,Baths,Hotels",,,12/17/2019 9:53am,12/17/2019 9:53am
776,Poop Deck,,Marlin Beach Hotel -17 S. Atlantic Blvd.,Ft. Lauderdale,FL,"(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular","Bars/Clubs,Hotels",,Marlin Beach Hotel included in address in guides.,12/17/2019 9:53am,12/17/2019 9:53am
778,Circus Bar,Hotel Floridian,433 W. Forythe,Jacksonville,FL,"(M) - Mixed or partially straight,(B) - Blacks frequent,""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers""","Bars/Clubs,Hotels",,,12/17/2019 9:53am,12/17/2019 9:53am
780,Rack ,"(11 a.m. - 1a.m.' Mon-Fri., 12 noon - 2a.m. on Sat., closes Sunday at 7p.m.) ",Dallas Park Hotel 231 S.E. 1st Ave.,Miami,FL,"(W) - Western or coyboy types,(*) - Very popular","Bars/Clubs,Hotels",,,12/17/2019 9:53am,12/17/2019 9:53am
781,Regency Health Center Baths,(Upstairs),5 S.W. 2nd Ave.,Miami,FL,,Baths,,,12/17/2019 9:53am,12/17/2019 9:53am
782,Canal Baths,,512 Gravier St. ,New Orleans,LA,,Baths,,,12/17/2019 9:53am,12/17/2019 9:53am
783,Super Baths,,700 O'Keefe,New Orleans,LA,,Baths,,,12/17/2019 9:53am,12/17/2019 9:53am
784,Club Daytona Baths,,709 1/2 Main Street,Daytona Beach,FL,(*) - Very popular,Baths,,Are fractional addresses unclear?,12/17/2019 9:53am,12/17/2019 9:53am
785,Club Miami Baths,,2991 Coral Way,Miami,FL,(*) - Very popular,Baths,,,12/17/2019 9:53am,12/17/2019 9:53am
786,Club Tampa Baths,,215 N. 11th St.,Tampa,FL,(*) - Very popular,Baths,,,12/17/2019 9:53am,12/17/2019 9:53am
787,Club New Orleans Baths,,512 Toulouse Ave.,New Orleans,LA,(*) - Very popular,Baths,,,12/17/2019 9:53am,12/17/2019 9:53am
788,Gym Steam Baths,,901 S. W. 27th Ave.,Ft. Lauderdale,FL,"(YC) - Young and/or collegiate types,(*) - Very popular",Baths,,,12/17/2019 9:53am,12/17/2019 9:53am
832,Warehouse VIII,(Fantastic complex which includes main dance bar on 8th St. Tool Room 9 (W)(SM)* thru rear parking lot & indoor & outdoor rooftop bars with side entrance on 36th St. Open until 5a.m. Huge parking lot could also be listed under cruisy areas.),3600 S.W. 8th St.,Miami,FL,"(D) - Dancing,(*) - Very popular,(W) - Western or coyboy types","Cruising Areas,Bars/Clubs",,Ask about amenity in description p. 53,12/17/2019 9:53am,12/17/2019 9:53am
833,Royal Inn,,4139 Busch Blvd.,Tampa,FL,"(D) - Dancing,""(H) - Hotel, motel, or other overnight accomodations"",(M) - Mixed or partially straight",Hotels,,,12/17/2019 9:53am,12/17/2019 9:53am
834,Sea Mist Motel,(Daytona Beach Shores),2657 S. Atlantic,Daytona Beach,FL,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,This and Damien's have descriptions that seem to be places.,12/17/2019 9:53am,12/17/2019 9:53am
835,Bela-Mar Apt.-Motel,,3801 N. Ocean Blvd.,Ft. Lauderdale,FL,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,12/17/2019 9:53am,12/17/2019 9:53am
836,Galt Riviera Motel,,3811 N. Ocean Blvd.,Ft. Lauderdale,FL,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,12/17/2019 9:53am,12/17/2019 9:53am
837,Key Lime Village,,727 Truman Ave.,Key West,FL,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,12/17/2019 9:53am,12/17/2019 9:53am
838,Lewis Lodge ,,5385 Barton Dr.,Orlando,FL,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,12/17/2019 9:53am,12/17/2019 9:53am
839,Bay Bridge Motel,,916 E. Gregory St.,Pensacola,FL,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,12/17/2019 9:53am,12/17/2019 9:53am
840,Noble Arms Guest House,,1006 Royal St.,New Orleans,LA,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,12/17/2019 9:53am,12/17/2019 9:53am
841,Ursuline's Guest House,,708 Ursulines Ave. ,New Orleans,LA,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,12/17/2019 9:53am,12/17/2019 9:53am
842,Marlin Beach Hotel,(Ft. Lauderdale Beach),17 S. Atlantic Blvd.,Ft. Lauderdale,FL,"""(H) - Hotel, motel, or other overnight accomodations"",(*) - Very popular",Hotels,,,12/17/2019 9:53am,12/17/2019 9:53am
843,Waverly Inn,(Coconut Grove),2665 S. Bayshore,Miami,FL,"""(H) - Hotel, motel, or other overnight accomodations"",(*) - Very popular",Hotels,,,12/17/2019 9:53am,12/17/2019 9:53am
844,Gator Lodge,,4141 Phillips Hwy.,Jacksonville,FL,"(M) - Mixed or partially straight,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,12/17/2019 9:53am,12/17/2019 9:53am
845,Lakeside Villas Motel,,1255 Lakeshore Way,Lake Alfred,FL,"(M) - Mixed or partially straight,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,12/17/2019 9:53am,12/17/2019 9:53am
846,Y.M.C.A. ,,936 St. Charles St.,New Orleans,LA,"(M) - Mixed or partially straight,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,12/17/2019 9:53am,12/17/2019 9:53am
847,Y.M.C.A.,,130 Brooke Ave,Norfolk,VA,"(M) - Mixed or partially straight,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,12/17/2019 9:53am,12/17/2019 9:53am
848,Y.M.C.A. ,,2 W. Franklin St.,Richmond,VA,"(M) - Mixed or partially straight,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,12/17/2019 9:53am,12/17/2019 9:53am
849,Mermaid Room,La Concha Hotel,430 Duval St.,Key West,FL,,"Hotels,Bars/Clubs",,,12/17/2019 9:53am,12/17/2019 9:53am
851,Howard Johnson's Motel Bar,,700 MacArthur Dr.,Alexandria,LA,(M) - Mixed or partially straight,"Hotels,Bars/Clubs",,,12/17/2019 9:53am,12/17/2019 9:53am
852,Western Hills Motel Bar,(Weekends only - at bar) (Bosier City),3515 E. Texas,Shreveport,LA,(M) - Mixed or partially straight,"Hotels,Bars/Clubs",,Ask about gap between p. 76 and 94.,12/17/2019 9:53am,12/17/2019 9:53am
855,Studio,,2340 S.W.. 17th Ave. at U.S. Hwy. 1,Miami,FL,(M) - Mixed or partially straight,Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
856,White Lion,,20 Cuna,St. Augustine,FL,(M) - Mixed or partially straight,Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
857,Fatted Calf,,727 St. Peter St.,New Orleans,LA,(M) - Mixed or partially straight,Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
858,Marti's ,,1041 Dumaine St.,New Orleans,LA,(M) - Mixed or partially straight,Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
859,Rod's Burger Shop,,514 St. Phillip ,New Orleans,LA,(M) - Mixed or partially straight,Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
860,Fleet,,2013 Taussig,Norfolk,VA,(M) - Mixed or partially straight,Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
862,Neil's ,,1675 Alton Road.,Miami Beach,FL,"(M) - Mixed or partially straight,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
864,Ray Crawford's ,,721 E. Gregory ,Pensacola,FL,"(M) - Mixed or partially straight,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
865,Cagle's ,,1918 W. Cervantes ,Pensacola,FL,"(M) - Mixed or partially straight,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
866,Denny's ,,102 Parker,Tampa,FL,"(M) - Mixed or partially straight,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
867,Mammy's Grill,,2128 E. Main,Richmond,VA,"(M) - Mixed or partially straight,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
868,Occidental,,209 Granby,Norfolk,VA,"(M) - Mixed or partially straight,""(C) - Coffee, soft drinks and sometimes snacks"",""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers"",(AH) - After Hours",Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
869,Poor Boy Sandwich Shop,(No booze - after hours),6575 Gateway Ave.,Sarasota,FL,"(P) - Private club - Inquire locally to admission,""(C) - Coffee, soft drinks and sometimes snacks""",Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
870,Garden Grate ,(same bldg. as Nite Owl & Pin Up),2232 Park Ave.,Miami Beach,FL,,Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
871,Maxey's coffee Pot,,714 St. Peter St.,New Orleans,LA,,Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
872,Street Car,(Snacks) (Upstairs - above Lafitte's),901 Bourbon St. ,New Orleans,LA,,Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
873,Hamlet,(Coconut Grove),3416 Main Hwy.,Miami,FL,(*) - Very popular,Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
874,Continental,(occassional shows),111 W. Tazewell,Norfolk,VA,"(B) - Blacks frequent,""(RT) - 'Raunchy types' - Hustlers, drags and other downtown type places - often hustlers"",(*) - Very popular",Restaurant,,Should I add the shows amenity? p.144,12/17/2019 9:53am,12/17/2019 9:53am
875,Venture Inn,,1791 W. Broward,Ft. Lauderdale,FL,(D) - Dancing,Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
876,Cue,(teenie boppers),4601 Killam,Norfolk,VA,(D) - Dancing,Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
877,Nero's,Adjoining 'Diamond Head',134 Magnolia,Orlando,FL,"""(G) - Girls, but seldom exclusively""",Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
878,Burgundy House,(Best Sundays),704 Burgundy St.,New Orleans,LA,"""(G) - Girls, but seldom exclusively""",Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
879,Emy's,,918 royal St.,New Orleans,LA,(M) - Mixed or partially straight,Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
880,Ambassadors III ,(Latins - closed Monday),427- 22nd St.,Miami Beach,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
881,Raphael's,(also (C) after hours),426 Granby St.,Norfolk,VA,"(YC) - Young and/or collegiate types,(D) - Dancing,""(C) - Coffee, soft drinks and sometimes snacks""",Restaurant,,,12/17/2019 9:53am,12/17/2019 9:53am
882,Cactus Lounge,(Recently expanded to several rooms including [R]),2041 N.E. Biscayne,Miami,FL,(*) - Very popular,"Restaurant,Bars/Clubs",,is the expanded room a restaurant?,12/17/2019 9:53am,12/17/2019 9:53am
883,M.C.C.,(Church of Holy Spirit),1127 S.W. 2nd Ct.,Ft. Lauderdale,FL,(MCC) - Metropolitan Community Church,Church,,,12/17/2019 9:53am,12/17/2019 9:53am
884,M.C.C.,,3901 N.W. 2nd Ave.,Miami,FL,(MCC) - Metropolitan Community Church,Church,,,12/17/2019 9:53am,12/17/2019 9:53am
885,M.C.C.,,1375 magazine St.,New Orleans,LA,(MCC) - Metropolitan Community Church,Church,,,12/17/2019 9:53am,12/17/2019 9:53am
886,'A' Adult Books,,1915 Federal Hwy.,Ft. Lauderdale,FL,,Book Store,,,12/17/2019 9:53am,12/17/2019 9:53am
887,Books'n'things,,262 N. Federal Hwy. ,Hallandale,FL,,Book Store,,,12/17/2019 9:53am,12/17/2019 9:53am
888,Fountainhead News Center ,,8 E. Bay St.,Jacksonville,FL,,Book Store,,,12/17/2019 9:53am,12/17/2019 9:53am
889,Danny's Little River News,(book store),7839 N.E. 2nd Ave.,Miami,FL,,Book Store,,,12/17/2019 9:53am,12/17/2019 9:53am
890,Danny's Book Store,,131 S.E. 1st Ave.,Miami,FL,,Book Store,,,12/17/2019 9:53am,12/17/2019 9:53am
891,Sunset Adult Books,,5668 Sunset Dr.,Miami,FL,,Book Store,,,12/17/2019 9:53am,12/17/2019 9:53am
892,Book Worm,(book store),101 N. Orange Ave.,Orlando,FL,,Book Store,,,12/17/2019 9:53am,12/17/2019 9:53am
893,Orlando Book Mart,,1104 E. Colonial Dr.,Orlando,FL,,Book Store,,,12/17/2019 9:53am,12/17/2019 9:53am
894,Book Exchange,,3928 W. Kennedy,Tampa,FL,,Book Store,,,12/17/2019 9:53am,12/17/2019 9:53am
895,Sidney's News Stand,,917 Decatur,New Orleans,LA,,Book Store,,,12/17/2019 9:53am,12/17/2019 9:53am
896,Bank Theatre and Book Store,,941 Decatur St.,New Orleans,LA,,"Book Store,Theatre",,,12/17/2019 9:53am,12/17/2019 9:53am
897,Mini Adult Theatre,,7321 Collins Ave.,Miami Beach,FL,,Theatre,,,12/17/2019 9:53am,12/17/2019 9:53am
898,21st St. Art Theatre,,2039 Collins,Miami Beach,FL,,Theatre,,,12/17/2019 9:53am,12/17/2019 9:53am
900,,,,,,,,,,12/17/2019 10:16am,
